2312,,,,,,,,
12.7,12.75,12.7,12.75,12.85,12.95,12.8,12.85,12.85
75.51,80.34,77.64,77.68,81.42,87.61,82.22,79.05,72.70000000000005
59.09,66.18,70,72.56,75.51,79.55,80.44,79.98,77.55333333333334
