00881
14.31,14.27,14.39,14.7,14.68,14.63,14.46,14.56,14.59
78.66,82.55,84.13,89.42,89.81,88.03,81.96,77.94,76.76620155038762
59.5,67.18,72.83,78.36,82.18,84.13,83.41,81.58,79.97540051679587
