6213,,,,,,,,
73.1,73,74.6,76.3,74.9,74.8,73.2,73.1,72.9
72.59,75.98,75.95,82.45,79.72,75.57,63.11,55.29,36.86
56.25,62.83,67.2,72.29,74.76,75.03,71.06,65.8,56.15333333333332
